410.000	210.00	162.00	2.00	4.00	62.00	40.00	40.00	0.00
410.000	210.00	162.00	2.00	4.00	62.00	40.00	40.00	6.00
285.000	60.00	160.00	6.00	8.00	68.00	40.00	40.00	0.00
285.000	60.00	160.00	6.00	8.00	68.00	40.00	40.00	6.00
350.000	-120.00	158.00	10.00	6.00	75.00	40.00	40.00	0.00
350.000	-120.00	158.00	10.00	6.00	75.00	40.00	40.00	6.00
560.000	-80.00	155.00	14.00	2.00	82.00	40.00	40.00	0.00
560.000	-80.00	155.00	14.00	2.00	82.00	40.00	40.00	6.00
750.000	20.00	152.00	18.00	-2.00	90.00	40.00	40.00	0.00
750.000	20.00	152.00	18.00	-2.00	90.00	40.00	40.00	6.00
